trialStress(1),trialStrain(1),FI_LT,r1Plus,d1Plus
   0.6758665000582571E+00,   0.5772957049580873E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6728378077339505E+00,   0.5786476855317596E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6698227289862813E+00,   0.5799996661054319E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6668212020798797E+00,   0.5813516466791042E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6638331655670012E+00,   0.5827036272527766E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6608585582860633E+00,   0.5840556078264490E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6578973193602037E+00,   0.5854075884001213E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6549493881958387E+00,   0.5867595689737936E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6520147044812373E+00,   0.5881115495474659E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6490932081850991E+00,   0.5894635301211383E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6461848395551482E+00,   0.5908155106948106E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6432895391167232E+00,   0.5921674912684829E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6404072476713917E+00,   0.5935194718421553E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6375379062955605E+00,   0.5948714524158277E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6346814563391042E+00,   0.5962234329895000E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6318378394239912E+00,   0.5975754135631723E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6290069974429329E+00,   0.5989273941368446E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6261888725580251E+00,   0.6002793747105169E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6233834071994079E+00,   0.6016313552841893E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6205905440639369E+00,   0.6029833358578617E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6178102261138481E+00,   0.6043353164315340E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6150423965754450E+00,   0.6056872970052063E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6122869989377882E+00,   0.6070392775788786E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6095439769513918E+00,   0.6083912581525510E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6068132746269272E+00,   0.6097432387262233E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6040948362339419E+00,   0.6110952192998956E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.6013886062995730E+00,   0.6124471998735680E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5986945296072821E+00,   0.6137991804472404E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5960125511955895E+00,   0.6151511610209127E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5933426163568143E+00,   0.6165031415945850E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5906846706358293E+00,   0.6178551221682573E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5880386598288189E+00,   0.6192071027419296E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5854045299820445E+00,   0.6205590833156020E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5827822273906156E+00,   0.6219110638892743E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5801716985972711E+00,   0.6232630444629467E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5775728903911677E+00,   0.6246150250366190E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5749857498066727E+00,   0.6259670056102913E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5724102241221624E+00,   0.6273189861839637E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5698462608588385E+00,   0.6286709667576360E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5672938077795336E+00,   0.6300229473313083E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5647528128875389E+00,   0.6313749279049807E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5622232244254287E+00,   0.6327269084786530E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5597049908739015E+00,   0.6340788890523254E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5571980609506170E+00,   0.6354308696259976E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5547023836090452E+00,   0.6367828501996700E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5522179080373217E+00,   0.6381348307733424E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5497445836571117E+00,   0.6394868113470147E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5472823601224752E+00,   0.6408387919206870E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5448311873187430E+00,   0.6421907724943594E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5423910153613963E+00,   0.6435427530680317E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5399617945949532E+00,   0.6448947336417041E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5375434755918649E+00,   0.6462467142153763E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5351360091514110E+00,   0.6475986947890487E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5327393462986083E+00,   0.6489506753627211E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5303534382831231E+00,   0.6503026559363934E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5279782365781837E+00,   0.6516546365100657E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5256136928795099E+00,   0.6530066170837380E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5232597591042423E+00,   0.6543585976574104E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5209163873898719E+00,   0.6557105782310828E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5185835300931887E+00,   0.6570625588047550E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5162611397892256E+00,   0.6584145393784274E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5139491692702116E+00,   0.6597665199520997E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5116475715445304E+00,   0.6611185005257721E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5093562998356859E+00,   0.6624704810994445E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5070753075812748E+00,   0.6638224616731167E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5048045484319530E+00,   0.6651744422467891E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5025439762504286E+00,   0.6665264228204613E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.5002935451104417E+00,   0.6678784033941337E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4980532092957597E+00,   0.6692303839678061E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4958229232991722E+00,   0.6705823645414784E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4936026418214977E+00,   0.6719343451151508E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4913923197705880E+00,   0.6732863256888230E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4891919122603474E+00,   0.6746383062624954E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4870013746097467E+00,   0.6759902868361678E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4848206623418511E+00,   0.6773422674098400E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4826497311828480E+00,   0.6786942479835124E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4804885370610822E+00,   0.6800462285571848E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4783370361060985E+00,   0.6813982091308571E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4761951846476803E+00,   0.6827501897045295E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4740629392149068E+00,   0.6841021702782017E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4719402565352051E+00,   0.6854541508518741E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4698270935334095E+00,   0.6868061314255465E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4677234073308283E+00,   0.6881581119992188E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4656291552443139E+00,   0.6895100925728911E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4635442947853359E+00,   0.6908620731465634E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4614687836590610E+00,   0.6922140537202358E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4594025797634423E+00,   0.6935660342939082E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4573456411883057E+00,   0.6949180148675804E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4552979262144380E+00,   0.6962699954412528E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4532593933126972E+00,   0.6976219760149251E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4512300011431084E+00,   0.6989739565885975E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4492097085539768E+00,   0.7003259371622698E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4471984745809940E+00,   0.7016779177359421E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4451962584463642E+00,   0.7030298983096145E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4432030195579196E+00,   0.7043818788832867E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4412187175082510E+00,   0.7057338594569591E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4392433120738365E+00,   0.7070858400306315E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4372767632141793E+00,   0.7084378206043038E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4353190310709469E+00,   0.7097898011779762E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4333700759671158E+00,   0.7111417817516485E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4314298584061204E+00,   0.7124937623253208E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4294983390710058E+00,   0.7138457428989932E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4275754788235893E+00,   0.7151977234726654E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4256612387036158E+00,   0.7165497040463378E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4237555799279289E+00,   0.7179016846200102E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4218584638896427E+00,   0.7192536651936825E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4199698521573126E+00,   0.7206056457673549E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4180897064741146E+00,   0.7219576263410271E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4162179887570339E+00,   0.7233096069146995E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4143546610960447E+00,   0.7246615874883719E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4124996857533080E+00,   0.7260135680620441E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4106530251623632E+00,   0.7273655486357165E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4088146419273321E+00,   0.7287175292093888E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4069844988221157E+00,   0.7300695097830612E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4051625587896093E+00,   0.7314214903567336E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4033487849409089E+00,   0.7327734709304058E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.4015431405545324E+00,   0.7341254515040782E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3997455890756332E+00,   0.7354774320777505E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3979560941152268E+00,   0.7368294126514228E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3961746194494212E+00,   0.7381813932250952E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3944011290186412E+00,   0.7395333737987675E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3926355869268711E+00,   0.7408853543724399E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3908779574408893E+00,   0.7422373349461121E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3891282049895111E+00,   0.7435893155197845E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3873862941628405E+00,   0.7449412960934569E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3856521897115130E+00,   0.7462932766671292E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3839258565459577E+00,   0.7476452572408016E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3822072597356452E+00,   0.7489972378144739E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3804963645083607E+00,   0.7503492183881462E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3787931362494629E+00,   0.7517011989618186E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3770975405011532E+00,   0.7530531795354908E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3754095429617463E+00,   0.7544051601091632E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3737291094849540E+00,   0.7557571406828356E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3720562060791569E+00,   0.7571091212565079E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3703907989066919E+00,   0.7584611018301803E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3687328542831362E+00,   0.7598130824038525E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3670823386766011E+00,   0.7611650629775249E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3654392187070247E+00,   0.7625170435511973E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3638034611454682E+00,   0.7638690241248695E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3621750329134160E+00,   0.7652210046985419E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3605539010820855E+00,   0.7665729852722142E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3589400328717254E+00,   0.7679249658458866E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3573333956509358E+00,   0.7692769464195590E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3557339569359790E+00,   0.7706289269932312E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3541416843900953E+00,   0.7719809075669036E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3525565458228272E+00,   0.7733328881405759E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3509785091893440E+00,   0.7746848687142482E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3494075425897677E+00,   0.7760368492879206E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3478436142685047E+00,   0.7773888298615929E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3462866926135832E+00,   0.7787408104352653E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3447367461559828E+00,   0.7800927910089375E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3431937435689876E+00,   0.7814447715826099E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3416576536675172E+00,   0.7827967521562823E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3401284454074848E+00,   0.7841487327299546E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3386060878851416E+00,   0.7855007133036269E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3370905503364299E+00,   0.7868526938772993E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3355818021363458E+00,   0.7882046744509716E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3340798127982929E+00,   0.7895566550246440E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3325845519734454E+00,   0.7909086355983162E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3310959894501196E+00,   0.7922606161719886E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3296140951531397E+00,   0.7936125967456610E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3281388391432086E+00,   0.7949645773193333E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3266701916162836E+00,   0.7963165578930056E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3252081229029581E+00,   0.7976685384666779E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3237526034678397E+00,   0.7990205190403503E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3223036039089328E+00,   0.8003724996140227E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3208610949570315E+00,   0.8017244801876949E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3194250474751052E+00,   0.8030764607613673E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3179954324576920E+00,   0.8044284413350396E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3165722210302946E+00,   0.8057804219087120E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3151553844487849E+00,   0.8071324024823844E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3137448940987959E+00,   0.8084843830560566E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3123407214951347E+00,   0.8098363636297290E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3109428382811859E+00,   0.8111883442034012E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3095512162283230E+00,   0.8125403247770736E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3081658272353252E+00,   0.8138923053507460E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3067866433277842E+00,   0.8152442859244183E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3054136366575319E+00,   0.8165962664980907E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3040467795020601E+00,   0.8179482470717629E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3026860442639418E+00,   0.8193002276454353E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.3013314034702610E+00,   0.8206522082191077E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2999828297720419E+00,   0.8220041887927799E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2986402959436810E+00,   0.8233561693664523E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2973037748823834E+00,   0.8247081499401247E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2959732396076010E+00,   0.8260601305137970E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2946486632604701E+00,   0.8274121110874694E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2933300191032585E+00,   0.8287640916611416E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2920172805188113E+00,   0.8301160722348140E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2907104210099961E+00,   0.8314680528084864E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2894094141991587E+00,   0.8328200333821587E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2881142338275710E+00,   0.8341720139558310E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2868248537548969E+00,   0.8355239945295033E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2855412479586392E+00,   0.8368759751031757E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2842633905336120E+00,   0.8382279556768481E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2829912556913990E+00,   0.8395799362505203E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2817248177598228E+00,   0.8409319168241927E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2804640511824114E+00,   0.8422838973978650E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2792089305178708E+00,   0.8436358779715374E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2779594304395639E+00,   0.8449878585452097E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2767155257349795E+00,   0.8463398391188820E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2754771913052164E+00,   0.8476918196925544E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2742444021644652E+00,   0.8490438002662266E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2730171334394893E+00,   0.8503957808398990E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2717953603691149E+00,   0.8517477614135714E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2705790583037168E+00,   0.8530997419872437E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2693682027047146E+00,   0.8544517225609161E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2681627691440578E+00,   0.8558037031345883E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2669627333037338E+00,   0.8571556837082607E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2657680709752560E+00,   0.8585076642819331E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2645787580591684E+00,   0.8598596448556053E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2633947705645530E+00,   0.8612116254292777E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2622160846085289E+00,   0.8625636060029501E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2610426764157625E+00,   0.8639155865766224E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
   0.2598745223179802E+00,   0.8652675671502948E-01,   0.0000000000000000E+00,   0.1000000000000000E+01,   0.0000000000000000E+00
