trialStress(2),trialStrain(2),FI_MT,r2Plus,d2Plus
   0.4157153981800514E-02,   0.4100514868163737E-01,   0.4428530233186274E+02,   0.4428530233186274E+02,   0.9880895938331840E+00
   0.4142462779482065E-02,   0.4106911927240435E-01,   0.4442172435840521E+02,   0.4442172435840521E+02,   0.9881500862637805E+00
   0.4127820343055369E-02,   0.4113308986317134E-01,   0.4455835614878377E+02,   0.4455835614878377E+02,   0.9882102523109657E+00
   0.4113226492896230E-02,   0.4119706045393833E-01,   0.4469519770299846E+02,   0.4469519770299846E+02,   0.9882700939967782E+00
   0.4098681050354634E-02,   0.4126103104470531E-01,   0.4483224902104924E+02,   0.4483224902104924E+02,   0.9883296133280506E+00
   0.4084183837746835E-02,   0.4132500163547229E-01,   0.4496951010293616E+02,   0.4496951010293616E+02,   0.9883888122965480E+00
   0.4069734678347693E-02,   0.4138897222623928E-01,   0.4510698094865919E+02,   0.4510698094865919E+02,   0.9884476928791053E+00
   0.4055333396383130E-02,   0.4145294281700626E-01,   0.4524466155821829E+02,   0.4524466155821829E+02,   0.9885062570377626E+00
   0.4040979817022538E-02,   0.4151691340777325E-01,   0.4538255193161353E+02,   0.4538255193161353E+02,   0.9885645067198996E+00
   0.4026673766371258E-02,   0.4158088399854023E-01,   0.4552065206884487E+02,   0.4552065206884487E+02,   0.9886224438583682E+00
   0.4012415071463380E-02,   0.4164485458930722E-01,   0.4565896196991233E+02,   0.4565896196991233E+02,   0.9886800703716235E+00
   0.3998203560254205E-02,   0.4170882518007420E-01,   0.4579748163481589E+02,   0.4579748163481589E+02,   0.9887373881638546E+00
   0.3984039061613101E-02,   0.4177279577084118E-01,   0.4593621106355555E+02,   0.4593621106355555E+02,   0.9887943991251122E+00
   0.3969921405316398E-02,   0.4183676636160817E-01,   0.4607515025613134E+02,   0.4607515025613134E+02,   0.9888511051314364E+00
   0.3955850422040014E-02,   0.4190073695237516E-01,   0.4621429921254325E+02,   0.4621429921254325E+02,   0.9889075080449824E+00
   0.3941825943352796E-02,   0.4196470754314214E-01,   0.4635365793279124E+02,   0.4635365793279124E+02,   0.9889636097141448E+00
   0.3927847801709086E-02,   0.4202867813390913E-01,   0.4649322641687537E+02,   0.4649322641687537E+02,   0.9890194119736814E+00
   0.3913915830442188E-02,   0.4209264872467611E-01,   0.4663300466479558E+02,   0.4663300466479558E+02,   0.9890749166448345E+00
   0.3900029863757253E-02,   0.4215661931544309E-01,   0.4677299267655192E+02,   0.4677299267655192E+02,   0.9891301255354521E+00
   0.3886189736724707E-02,   0.4222058990621008E-01,   0.4691319045214436E+02,   0.4691319045214436E+02,   0.9891850404401067E+00
   0.3872395285273336E-02,   0.4228456049697707E-01,   0.4705359799157293E+02,   0.4705359799157293E+02,   0.9892396631402139E+00
   0.3858646346183737E-02,   0.4234853108774405E-01,   0.4719421529483757E+02,   0.4719421529483757E+02,   0.9892939954041493E+00
   0.3844942757081644E-02,   0.4241250167851104E-01,   0.4733504236193836E+02,   0.4733504236193836E+02,   0.9893480389873639E+00
   0.3831284356431560E-02,   0.4247647226927802E-01,   0.4747607919287524E+02,   0.4747607919287524E+02,   0.9894017956324985E+00
   0.3817670983530007E-02,   0.4254044286004501E-01,   0.4761732578764824E+02,   0.4761732578764824E+02,   0.9894552670694977E+00
   0.3804102478499309E-02,   0.4260441345081199E-01,   0.4775878214625734E+02,   0.4775878214625734E+02,   0.9895084550157213E+00
   0.3790578682281264E-02,   0.4266838404157898E-01,   0.4790044826870257E+02,   0.4790044826870257E+02,   0.9895613611760552E+00
   0.3777099436630621E-02,   0.4273235463234596E-01,   0.4804232415498387E+02,   0.4804232415498387E+02,   0.9896139872430221E+00
   0.3763664584109140E-02,   0.4279632522311295E-01,   0.4818440980510132E+02,   0.4818440980510132E+02,   0.9896663348968889E+00
   0.3750273968079180E-02,   0.4286029581387993E-01,   0.4832670521905485E+02,   0.4832670521905485E+02,   0.9897184058057754E+00
   0.3736927432697661E-02,   0.4292426640464692E-01,   0.4846921039684452E+02,   0.4846921039684452E+02,   0.9897702016257600E+00
   0.3723624822909973E-02,   0.4298823699541390E-01,   0.4861192533847028E+02,   0.4861192533847028E+02,   0.9898217240009854E+00
   0.3710365984444026E-02,   0.4305220758618088E-01,   0.4875485004393217E+02,   0.4875485004393217E+02,   0.9898729745637628E+00
   0.3697150763804308E-02,   0.4311617817694787E-01,   0.4889798451323014E+02,   0.4889798451323014E+02,   0.9899239549346746E+00
   0.3683979008265738E-02,   0.4318014876771486E-01,   0.4904132874636425E+02,   0.4904132874636425E+02,   0.9899746667226776E+00
   0.3670850565868208E-02,   0.4324411935848184E-01,   0.4918488274333444E+02,   0.4918488274333444E+02,   0.9900251115252032E+00
   0.3657765285410518E-02,   0.4330808994924883E-01,   0.4932864650414077E+02,   0.4932864650414077E+02,   0.9900752909282576E+00
   0.3644723016444721E-02,   0.4337206054001581E-01,   0.4947262002878319E+02,   0.4947262002878319E+02,   0.9901252065065211E+00
   0.3631723609270391E-02,   0.4343603113078279E-01,   0.4961680331726173E+02,   0.4961680331726173E+02,   0.9901748598234461E+00
   0.3618766914929116E-02,   0.4350000172154978E-01,   0.4976119636957637E+02,   0.4976119636957637E+02,   0.9902242524313537E+00
   0.3605852785198705E-02,   0.4356397231231677E-01,   0.4990579918572714E+02,   0.4990579918572714E+02,   0.9902733858715305E+00
   0.3592981072587893E-02,   0.4362794290308375E-01,   0.5005061176571399E+02,   0.5005061176571399E+02,   0.9903222616743228E+00
   0.3580151630330706E-02,   0.4369191349385074E-01,   0.5019563410953698E+02,   0.5019563410953698E+02,   0.9903708813592315E+00
   0.3567364312381044E-02,   0.4375588408461772E-01,   0.5034086621719606E+02,   0.5034086621719606E+02,   0.9904192464350047E+00
   0.3554618973407365E-02,   0.4381985467538470E-01,   0.5048630808869127E+02,   0.5048630808869127E+02,   0.9904673583997302E+00
   0.3541915468787277E-02,   0.4388382526615169E-01,   0.5063195972402256E+02,   0.5063195972402256E+02,   0.9905152187409269E+00
   0.3529253654602382E-02,   0.4394779585691867E-01,   0.5077782112318999E+02,   0.5077782112318999E+02,   0.9905628289356344E+00
   0.3516633387632783E-02,   0.4401176644768566E-01,   0.5092389228619351E+02,   0.5092389228619351E+02,   0.9906101904505039E+00
   0.3504054525352252E-02,   0.4407573703845265E-01,   0.5107017321303316E+02,   0.5107017321303316E+02,   0.9906573047418852E+00
   0.3491516925922750E-02,   0.4413970762921963E-01,   0.5121666390370889E+02,   0.5121666390370889E+02,   0.9907041732559154E+00
   0.3479020448189570E-02,   0.4420367821998662E-01,   0.5136336435822076E+02,   0.5136336435822076E+02,   0.9907507974286054E+00
   0.3466564951676211E-02,   0.4426764881075360E-01,   0.5151027457656874E+02,   0.5151027457656874E+02,   0.9907971786859255E+00
   0.3454150296579291E-02,   0.4433161940152058E-01,   0.5165739455875281E+02,   0.5165739455875281E+02,   0.9908433184438913E+00
   0.3441776343763757E-02,   0.4439558999228757E-01,   0.5180472430477301E+02,   0.5180472430477301E+02,   0.9908892181086468E+00
   0.3429442954757839E-02,   0.4445956058305456E-01,   0.5195226381462930E+02,   0.5195226381462930E+02,   0.9909348790765489E+00
   0.3417149991748207E-02,   0.4452353117382154E-01,   0.5210001308832170E+02,   0.5210001308832170E+02,   0.9909803027342491E+00
   0.3404897317575164E-02,   0.4458750176458853E-01,   0.5224797212585023E+02,   0.5224797212585023E+02,   0.9910254904587759E+00
   0.3392684795727940E-02,   0.4465147235535551E-01,   0.5239614092721487E+02,   0.5239614092721487E+02,   0.9910704436176150E+00
   0.3380512290339774E-02,   0.4471544294612249E-01,   0.5254451949241559E+02,   0.5254451949241559E+02,   0.9911151635687903E+00
   0.3368379666183417E-02,   0.4477941353688948E-01,   0.5269310782145245E+02,   0.5269310782145245E+02,   0.9911596516609423E+00
   0.3356286788666329E-02,   0.4484338412765647E-01,   0.5284190591432541E+02,   0.5284190591432541E+02,   0.9912039092334076E+00
   0.3344233523826129E-02,   0.4490735471842345E-01,   0.5299091377103449E+02,   0.5299091377103449E+02,   0.9912479376162959E+00
   0.3332219738326107E-02,   0.4497132530919044E-01,   0.5314013139157966E+02,   0.5314013139157966E+02,   0.9912917381305673E+00
   0.3320245299450468E-02,   0.4503529589995742E-01,   0.5328955877596093E+02,   0.5328955877596093E+02,   0.9913353120881087E+00
   0.3308310075100145E-02,   0.4509926649072440E-01,   0.5343919592417834E+02,   0.5343919592417834E+02,   0.9913786607918089E+00
   0.3296413933787988E-02,   0.4516323708149139E-01,   0.5358904283623186E+02,   0.5358904283623186E+02,   0.9914217855356343E+00
   0.3284556744634780E-02,   0.4522720767225837E-01,   0.5373909951212147E+02,   0.5373909951212147E+02,   0.9914646876047015E+00
   0.3272738377364491E-02,   0.4529117826302536E-01,   0.5388936595184721E+02,   0.5388936595184721E+02,   0.9915073682753519E+00
   0.3260958702300161E-02,   0.4535514885379235E-01,   0.5403984215540905E+02,   0.5403984215540905E+02,   0.9915498288152236E+00
   0.3249217590359537E-02,   0.4541911944455933E-01,   0.5419052812280698E+02,   0.5419052812280698E+02,   0.9915920704833234E+00
   0.3237514913050846E-02,   0.4548309003532632E-01,   0.5434142385404105E+02,   0.5434142385404105E+02,   0.9916340945300983E+00
   0.3225850542468512E-02,   0.4554706062609330E-01,   0.5449252934911124E+02,   0.5449252934911124E+02,   0.9916759021975057E+00
   0.3214224351289118E-02,   0.4561103121686028E-01,   0.5464384460801750E+02,   0.5464384460801750E+02,   0.9917174947190830E+00
   0.3202636212767074E-02,   0.4567500180762727E-01,   0.5479536963075991E+02,   0.5479536963075991E+02,   0.9917588733200174E+00
   0.3191086000730666E-02,   0.4573897239839426E-01,   0.5494710441733840E+02,   0.5494710441733840E+02,   0.9918000392172139E+00
   0.3179573589577946E-02,   0.4580294298916124E-01,   0.5509904896775302E+02,   0.5509904896775302E+02,   0.9918409936193631E+00
   0.3168098854272681E-02,   0.4586691357992823E-01,   0.5525120328200374E+02,   0.5525120328200374E+02,   0.9918817377270083E+00
   0.3156661670340325E-02,   0.4593088417069521E-01,   0.5540356736009057E+02,   0.5540356736009057E+02,   0.9919222727326125E+00
   0.3145261913864098E-02,   0.4599485476146219E-01,   0.5555614120201350E+02,   0.5555614120201350E+02,   0.9919625998206237E+00
   0.3133899461481055E-02,   0.4605882535222918E-01,   0.5570892480777257E+02,   0.5570892480777257E+02,   0.9920027201675407E+00
   0.3122574190378266E-02,   0.4612279594299617E-01,   0.5586191817736772E+02,   0.5586191817736772E+02,   0.9920426349419766E+00
   0.3111285978288805E-02,   0.4618676653376315E-01,   0.5601512131079900E+02,   0.5601512131079900E+02,   0.9920823453047244E+00
   0.3100034703488005E-02,   0.4625073712453014E-01,   0.5616853420806638E+02,   0.5616853420806638E+02,   0.9921218524088190E+00
   0.3088820244789679E-02,   0.4631470771529712E-01,   0.5632215686916985E+02,   0.5632215686916985E+02,   0.9921611573996008E+00
   0.3077642481542415E-02,   0.4637867830606410E-01,   0.5647598929410946E+02,   0.5647598929410946E+02,   0.9922002614147771E+00
   0.3066501293625650E-02,   0.4644264889683109E-01,   0.5663003148288519E+02,   0.5663003148288519E+02,   0.9922391655844849E+00
   0.3055396561446264E-02,   0.4650661948759807E-01,   0.5678428343549700E+02,   0.5678428343549700E+02,   0.9922778710313503E+00
   0.3044328165934619E-02,   0.4657059007836506E-01,   0.5693874515194494E+02,   0.5693874515194494E+02,   0.9923163788705506E+00
   0.3033295988541238E-02,   0.4663456066913205E-01,   0.5709341663222898E+02,   0.5709341663222898E+02,   0.9923546902098724E+00
   0.3022299911232932E-02,   0.4669853125989903E-01,   0.5724829787634914E+02,   0.5724829787634914E+02,   0.9923928061497725E+00
   0.3011339816489419E-02,   0.4676250185066601E-01,   0.5740338888430540E+02,   0.5740338888430540E+02,   0.9924307277834356E+00
   0.3000415587299680E-02,   0.4682647244143300E-01,   0.5755868965609778E+02,   0.5755868965609778E+02,   0.9924684561968325E+00
   0.2989527107158546E-02,   0.4689044303219998E-01,   0.5771420019172625E+02,   0.5771420019172625E+02,   0.9925059924687785E+00
   0.2978674260063181E-02,   0.4695441362296697E-01,   0.5786992049119085E+02,   0.5786992049119085E+02,   0.9925433376709892E+00
   0.2967856930509643E-02,   0.4701838421373396E-01,   0.5802585055449155E+02,   0.5802585055449155E+02,   0.9925804928681383E+00
   0.2957075003489446E-02,   0.4708235480450094E-01,   0.5818199038162837E+02,   0.5818199038162837E+02,   0.9926174591179128E+00
   0.2946328364486161E-02,   0.4714632539526793E-01,   0.5833833997260129E+02,   0.5833833997260129E+02,   0.9926542374710687E+00
   0.2935616899472193E-02,   0.4721029598603491E-01,   0.5849489932741034E+02,   0.5849489932741034E+02,   0.9926908289714861E+00
   0.2924940494905378E-02,   0.4727426657680189E-01,   0.5865166844605546E+02,   0.5865166844605546E+02,   0.9927272346562230E+00
   0.2914299037725503E-02,   0.4733823716756888E-01,   0.5880864732853673E+02,   0.5880864732853673E+02,   0.9927634555555706E+00
   0.2903692415351447E-02,   0.4740220775833586E-01,   0.5896583597485409E+02,   0.5896583597485409E+02,   0.9927994926931047E+00
   0.2893120515677569E-02,   0.4746617834910285E-01,   0.5912323438500756E+02,   0.5912323438500756E+02,   0.9928353470857407E+00
   0.2882583227070642E-02,   0.4753014893986984E-01,   0.5928084255899716E+02,   0.5928084255899716E+02,   0.9928710197437847E+00
   0.2872080438366626E-02,   0.4759411953063682E-01,   0.5943866049682285E+02,   0.5943866049682285E+02,   0.9929065116709859E+00
   0.2861612038867710E-02,   0.4765809012140380E-01,   0.5959668819848466E+02,   0.5959668819848466E+02,   0.9929418238645877E+00
   0.2851177918338789E-02,   0.4772206071217079E-01,   0.5975492566398257E+02,   0.5975492566398257E+02,   0.9929769573153797E+00
   0.2840777967004814E-02,   0.4778603130293777E-01,   0.5991337289331658E+02,   0.5991337289331658E+02,   0.9930119130077467E+00
   0.2830412075547345E-02,   0.4785000189370476E-01,   0.6007202988648672E+02,   0.6007202988648672E+02,   0.9930466919197201E+00
   0.2820080135101753E-02,   0.4791397248447175E-01,   0.6023089664349298E+02,   0.6023089664349298E+02,   0.9930812950230264E+00
   0.2809782037254043E-02,   0.4797794307523873E-01,   0.6038997316433533E+02,   0.6038997316433533E+02,   0.9931157232831375E+00
   0.2799517674037868E-02,   0.4804191366600571E-01,   0.6054925944901381E+02,   0.6054925944901381E+02,   0.9931499776593182E+00
   0.2789286937931723E-02,   0.4810588425677270E-01,   0.6070875549752838E+02,   0.6070875549752838E+02,   0.9931840591046752E+00
   0.2779089721855821E-02,   0.4816985484753968E-01,   0.6086846130987905E+02,   0.6086846130987905E+02,   0.9932179685662045E+00
   0.2768925919169206E-02,   0.4823382543830667E-01,   0.6102837688606585E+02,   0.6102837688606585E+02,   0.9932517069848389E+00
   0.2758795423666871E-02,   0.4829779602907366E-01,   0.6118850222608877E+02,   0.6118850222608877E+02,   0.9932852752954950E+00
   0.2748698129576968E-02,   0.4836176661984064E-01,   0.6134883732994777E+02,   0.6134883732994777E+02,   0.9933186744271195E+00
   0.2738633931557863E-02,   0.4842573721060763E-01,   0.6150938219764291E+02,   0.6150938219764291E+02,   0.9933519053027352E+00
   0.2728602724695316E-02,   0.4848970780137461E-01,   0.6167013682917414E+02,   0.6167013682917414E+02,   0.9933849688394869E+00
   0.2718604404499739E-02,   0.4855367839214159E-01,   0.6183110122454150E+02,   0.6183110122454150E+02,   0.9934178659486864E+00
   0.2708638866903408E-02,   0.4861764898290858E-01,   0.6199227538374494E+02,   0.6199227538374494E+02,   0.9934505975358574E+00
   0.2698706008257617E-02,   0.4868161957367556E-01,   0.6215365930678450E+02,   0.6215365930678450E+02,   0.9934831645007800E+00
   0.2688805725330097E-02,   0.4874559016444255E-01,   0.6231525299366018E+02,   0.6231525299366018E+02,   0.9935155677375345E+00
   0.2678937915302258E-02,   0.4880956075520954E-01,   0.6247705644437198E+02,   0.6247705644437198E+02,   0.9935478081345449E+00
   0.2669102475766510E-02,   0.4887353134597652E-01,   0.6263906965891987E+02,   0.6263906965891987E+02,   0.9935798865746225E+00
   0.2659299304723455E-02,   0.4893750193674350E-01,   0.6280129263730389E+02,   0.6280129263730389E+02,   0.9936118039350086E+00
   0.2649528300579573E-02,   0.4900147252751049E-01,   0.6296372537952400E+02,   0.6296372537952400E+02,   0.9936435610874165E+00
   0.2639789362144325E-02,   0.4906544311827747E-01,   0.6312636788558022E+02,   0.6312636788558022E+02,   0.9936751588980740E+00
   0.2630082388627616E-02,   0.4912941370904446E-01,   0.6328922015547256E+02,   0.6328922015547256E+02,   0.9937065982277652E+00
   0.2620407279637360E-02,   0.4919338429981145E-01,   0.6345228218920102E+02,   0.6345228218920102E+02,   0.9937378799318711E+00
   0.2610763935176775E-02,   0.4925735489057843E-01,   0.6361555398676556E+02,   0.6361555398676556E+02,   0.9937690048604113E+00
   0.2601152255642012E-02,   0.4932132548134541E-01,   0.6377903554816625E+02,   0.6377903554816625E+02,   0.9937999738580838E+00
   0.2591572141819405E-02,   0.4938529607211240E-01,   0.6394272687340302E+02,   0.6394272687340302E+02,   0.9938307877643061E+00
   0.2582023494883222E-02,   0.4944926666287938E-01,   0.6410662796247591E+02,   0.6410662796247591E+02,   0.9938614474132542E+00
   0.2572506216393218E-02,   0.4951323725364637E-01,   0.6427073881538490E+02,   0.6427073881538490E+02,   0.9938919536339023E+00
   0.2563020208291933E-02,   0.4957720784441336E-01,   0.6443505943213002E+02,   0.6443505943213002E+02,   0.9939223072500621E+00
   0.2553565372902516E-02,   0.4964117843518034E-01,   0.6459958981271123E+02,   0.6459958981271123E+02,   0.9939525090804218E+00
   0.2544141612926233E-02,   0.4970514902594732E-01,   0.6476432995712857E+02,   0.6476432995712857E+02,   0.9939825599385836E+00
   0.2534748831440040E-02,   0.4976911961671431E-01,   0.6492927986538200E+02,   0.6492927986538200E+02,   0.9940124606331031E+00
   0.2525386931894367E-02,   0.4983309020748129E-01,   0.6509443953747156E+02,   0.6509443953747156E+02,   0.9940422119675257E+00
   0.2516055818110630E-02,   0.4989706079824828E-01,   0.6525980897339721E+02,   0.6525980897339721E+02,   0.9940718147404251E+00
   0.2506755394278958E-02,   0.4996103138901526E-01,   0.6542538817315896E+02,   0.6542538817315896E+02,   0.9941012697454396E+00
   0.2497485564955894E-02,   0.5002500197978225E-01,   0.6559117713675685E+02,   0.6559117713675685E+02,   0.9941305777713094E+00
   0.2488246235062064E-02,   0.5008897257054924E-01,   0.6575717586419083E+02,   0.6575717586419083E+02,   0.9941597396019131E+00
   0.2479037309880074E-02,   0.5015294316131622E-01,   0.6592338435546095E+02,   0.6592338435546095E+02,   0.9941887560163029E+00
   0.2469858695052086E-02,   0.5021691375208320E-01,   0.6608980261056718E+02,   0.6608980261056718E+02,   0.9942176277887413E+00
   0.2460710296577618E-02,   0.5028088434285019E-01,   0.6625643062950948E+02,   0.6625643062950948E+02,   0.9942463556887366E+00
   0.2451592020811420E-02,   0.5034485493361717E-01,   0.6642326841228792E+02,   0.6642326841228792E+02,   0.9942749404810775E+00
   0.2442503774461229E-02,   0.5040882552438416E-01,   0.6659031595890245E+02,   0.6659031595890245E+02,   0.9943033829258680E+00
   0.2433445464585608E-02,   0.5047279611515115E-01,   0.6675757326935312E+02,   0.6675757326935312E+02,   0.9943316837785624E+00
   0.2424416998591821E-02,   0.5053676670591813E-01,   0.6692504034363986E+02,   0.6692504034363986E+02,   0.9943598437899993E+00
   0.2415418284233531E-02,   0.5060073729668511E-01,   0.6709271718176275E+02,   0.6709271718176275E+02,   0.9943878637064357E+00
   0.2406449229608984E-02,   0.5066470788745210E-01,   0.6726060378372171E+02,   0.6726060378372171E+02,   0.9944157442695802E+00
   0.2397509743158688E-02,   0.5072867847821908E-01,   0.6742870014951681E+02,   0.6742870014951681E+02,   0.9944434862166268E+00
   0.2388599733663272E-02,   0.5079264906898607E-01,   0.6759700627914800E+02,   0.6759700627914800E+02,   0.9944710902802880E+00
   0.2379719110241672E-02,   0.5085661965975306E-01,   0.6776552217261533E+02,   0.6776552217261533E+02,   0.9944985571888272E+00
   0.2370867782348932E-02,   0.5092059025052004E-01,   0.6793424782991873E+02,   0.6793424782991873E+02,   0.9945258876660913E+00
   0.2362045659774117E-02,   0.5098456084128702E-01,   0.6810318325105828E+02,   0.6810318325105828E+02,   0.9945530824315433E+00
   0.2353252652638342E-02,   0.5104853143205400E-01,   0.6827232843603390E+02,   0.6827232843603390E+02,   0.9945801422002939E+00
   0.2344488671392868E-02,   0.5111250202282099E-01,   0.6844168338484567E+02,   0.6844168338484567E+02,   0.9946070676831331E+00
   0.2335753626817012E-02,   0.5117647261358798E-01,   0.6861124809749352E+02,   0.6861124809749352E+02,   0.9946338595865618E+00
   0.2327047430016195E-02,   0.5124044320435496E-01,   0.6878102257397751E+02,   0.6878102257397751E+02,   0.9946605186128228E+00
   0.2318369992420075E-02,   0.5130441379512195E-01,   0.6895100681429757E+02,   0.6895100681429757E+02,   0.9946870454599315E+00
   0.2309721225780449E-02,   0.5136838438588893E-01,   0.6912120081845379E+02,   0.6912120081845379E+02,   0.9947134408217069E+00
   0.2301101042169574E-02,   0.5143235497665592E-01,   0.6929160458644607E+02,   0.6929160458644607E+02,   0.9947397053878013E+00
   0.2292509353978017E-02,   0.5149632556742290E-01,   0.6946221811827449E+02,   0.6946221811827449E+02,   0.9947658398437311E+00
   0.2283946073912925E-02,   0.5156029615818989E-01,   0.6963304141393901E+02,   0.6963304141393901E+02,   0.9947918448709060E+00
   0.2275411114996071E-02,   0.5162426674895687E-01,   0.6980407447343966E+02,   0.6980407447343966E+02,   0.9948177211466588E+00
   0.2266904390562082E-02,   0.5168823733972386E-01,   0.6997531729677638E+02,   0.6997531729677638E+02,   0.9948434693442746E+00
   0.2258425814256582E-02,   0.5175220793049085E-01,   0.7014676988394925E+02,   0.7014676988394925E+02,   0.9948690901330198E+00
   0.2249975300034236E-02,   0.5181617852125783E-01,   0.7031843223495819E+02,   0.7031843223495819E+02,   0.9948945841781713E+00
   0.2241552762157139E-02,   0.5188014911202481E-01,   0.7049030434980328E+02,   0.7049030434980328E+02,   0.9949199521410445E+00
   0.2233158115192926E-02,   0.5194411970279180E-01,   0.7066238622848445E+02,   0.7066238622848445E+02,   0.9949451946790215E+00
   0.2224791274012877E-02,   0.5200809029355878E-01,   0.7083467787100173E+02,   0.7083467787100173E+02,   0.9949703124455803E+00
   0.2216452153790384E-02,   0.5207206088432577E-01,   0.7100717927735515E+02,   0.7100717927735515E+02,   0.9949953060903212E+00
   0.2208140669999073E-02,   0.5213603147509275E-01,   0.7117989044754468E+02,   0.7117989044754468E+02,   0.9950201762589950E+00
   0.2199856738410987E-02,   0.5220000206585974E-01,   0.7135281138157029E+02,   0.7135281138157029E+02,   0.9950449235935307E+00
   0.2191600275095032E-02,   0.5226397265662672E-01,   0.7152594207943204E+02,   0.7152594207943204E+02,   0.9950695487320621E+00
   0.2183371196415127E-02,   0.5232794324739370E-01,   0.7169928254112986E+02,   0.7169928254112986E+02,   0.9950940523089550E+00
   0.2175169419028572E-02,   0.5239191383816069E-01,   0.7187283276666383E+02,   0.7187283276666383E+02,   0.9951184349548337E+00
   0.2166994859884472E-02,   0.5245588442892768E-01,   0.7204659275603389E+02,   0.7204659275603389E+02,   0.9951426972966072E+00
   0.2158847436221786E-02,   0.5251985501969466E-01,   0.7222056250924004E+02,   0.7222056250924004E+02,   0.9951668399574963E+00
   0.2150727065567927E-02,   0.5258382561046165E-01,   0.7239474202628234E+02,   0.7239474202628234E+02,   0.9951908635570588E+00
   0.2142633665737084E-02,   0.5264779620122863E-01,   0.7256913130716076E+02,   0.7256913130716076E+02,   0.9952147687112152E+00
   0.2134567154828458E-02,   0.5271176679199562E-01,   0.7274373035187524E+02,   0.7274373035187524E+02,   0.9952385560322750E+00
   0.2126527451224821E-02,   0.5277573738276260E-01,   0.7291853916042588E+02,   0.7291853916042588E+02,   0.9952622261289613E+00
   0.2118514473590731E-02,   0.5283970797352959E-01,   0.7309355773281261E+02,   0.7309355773281261E+02,   0.9952857796064367E+00
   0.2110528140871125E-02,   0.5290367856429657E-01,   0.7326878606903543E+02,   0.7326878606903543E+02,   0.9953092170663275E+00
   0.2102568372289679E-02,   0.5296764915506356E-01,   0.7344422416909437E+02,   0.7344422416909437E+02,   0.9953325391067486E+00
   0.2094635087347132E-02,   0.5303161974583055E-01,   0.7361987203298943E+02,   0.7361987203298943E+02,   0.9953557463223285E+00
   0.2086728205819943E-02,   0.5309559033659753E-01,   0.7379572966072058E+02,   0.7379572966072058E+02,   0.9953788393042330E+00
   0.2078847647758559E-02,   0.5315956092736451E-01,   0.7397179705228787E+02,   0.7397179705228787E+02,   0.9954018186401897E+00
   0.2070993333485952E-02,   0.5322353151813150E-01,   0.7414807420769128E+02,   0.7414807420769128E+02,   0.9954246849145120E+00
   0.2063165183596297E-02,   0.5328750210889848E-01,   0.7432456112693076E+02,   0.7432456112693076E+02,   0.9954474387081219E+00
   0.2055363118953057E-02,   0.5335147269966547E-01,   0.7450125781000635E+02,   0.7450125781000635E+02,   0.9954700805985751E+00
   0.2047587060687946E-02,   0.5341544329043245E-01,   0.7467816425691808E+02,   0.7467816425691808E+02,   0.9954926111600828E+00
   0.2039836930199122E-02,   0.5347941388119944E-01,   0.7485528046766592E+02,   0.7485528046766592E+02,   0.9955150309635358E+00
   0.2032112649149902E-02,   0.5354338447196642E-01,   0.7503260644224984E+02,   0.7503260644224984E+02,   0.9955373405765269E+00
   0.2024414139467204E-02,   0.5360735506273340E-01,   0.7521014218066988E+02,   0.7521014218066988E+02,   0.9955595405633740E+00
   0.2016741323340118E-02,   0.5367132565350039E-01,   0.7538788768292605E+02,   0.7538788768292605E+02,   0.9955816314851428E+00
   0.2009094123218709E-02,   0.5373529624426738E-01,   0.7556584294901833E+02,   0.7556584294901833E+02,   0.9956036138996681E+00
   0.2001472461812131E-02,   0.5379926683503436E-01,   0.7574400797894666E+02,   0.7574400797894666E+02,   0.9956254883615777E+00
   0.1993876262087597E-02,   0.5386323742580135E-01,   0.7592238277271116E+02,   0.7592238277271116E+02,   0.9956472554223131E+00
   0.1986305447269012E-02,   0.5392720801656833E-01,   0.7610096733031178E+02,   0.7610096733031178E+02,   0.9956689156301516E+00
   0.1978759940835181E-02,   0.5399117860733531E-01,   0.7627976165174850E+02,   0.7627976165174850E+02,   0.9956904695302284E+00
   0.1971239666518973E-02,   0.5405514919810230E-01,   0.7645876573702130E+02,   0.7645876573702130E+02,   0.9957119176645576E+00
   0.1963744548305440E-02,   0.5411911978886929E-01,   0.7663797958613024E+02,   0.7663797958613024E+02,   0.9957332605720538E+00
   0.1956274510430884E-02,   0.5418309037963627E-01,   0.7681740319907526E+02,   0.7681740319907526E+02,   0.9957544987885530E+00
   0.1948829477381307E-02,   0.5424706097040326E-01,   0.7699703657585643E+02,   0.7699703657585643E+02,   0.9957756328468338E+00
   0.1941409373891089E-02,   0.5431103156117024E-01,   0.7717687971647366E+02,   0.7717687971647366E+02,   0.9957966632766379E+00
   0.1934014124941648E-02,   0.5437500215193723E-01,   0.7735693262092703E+02,   0.7735693262092703E+02,   0.9958175906046910E+00
   0.1926643655760307E-02,   0.5443897274270421E-01,   0.7753719528921651E+02,   0.7753719528921651E+02,   0.9958384153547231E+00
   0.1919297891818761E-02,   0.5450294333347119E-01,   0.7771766772134212E+02,   0.7771766772134212E+02,   0.9958591380474887E+00
   0.1911976758831967E-02,   0.5456691392423818E-01,   0.7789834991730380E+02,   0.7789834991730380E+02,   0.9958797592007872E+00
   0.1904680182756690E-02,   0.5463088451500517E-01,   0.7807924187710162E+02,   0.7807924187710162E+02,   0.9959002793294827E+00
